Area,Country code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.39,0.02,5.41
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,677.53,30.01,4.63
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.15,-0.05,-25.0
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,76.54,10.33,15.6
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.39,-1.23,-33.98
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.29,-0.06,-17.14
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.01,0.0,0.0
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.01,
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.28,0.01,3.7
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.11,0.01,10.0
India,IND,2021-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,79.8,9.02,12.74
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,122.68,9.22,8.13
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,30.21,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,69.79,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.8,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,14.17,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,27.03,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,12.86,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,36.99,2.19,6.29
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,85.44,7.29,9.33
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,3.43,-1.66,-32.61
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,17.36,-1.07,-5.81
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,33.1,2.06,6.64
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,15.74,3.13,24.82
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.38,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,66.99,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,2.79,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,13.66,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,3.18,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.01,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.13,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,4.91,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,7.95,,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.47,-0.01,-2.08
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,82.01,8.95,12.25
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.42,-1.66,-32.68
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,16.73,-1.1,-6.17
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.89,0.13,3.46
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.01,0.0,0.0
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.16,0.04,33.33
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,6.01,1.3,27.6
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,9.73,1.83,23.16
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,122.43,9.48,8.39
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,0.25,-0.26,-50.98
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,0.98,0.09,10.11
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,77.07,6.96,9.93
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,2.38,-1.15,-32.58
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.51,-0.01,-1.92
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,0.96,0.09,10.34
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.45,0.1,28.57
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,637.51,8.91,1.42
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.1,0.0,0.0
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,74.69,8.11,12.18
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.37,-1.15,-32.67
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.4,-0.02,-4.76
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.01,0.0,0.0
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.01,
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.29,0.07,31.82
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.16,0.03,23.08
India,IND,2021-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,78.05,7.05,9.93
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,134.19,13.39,11.08
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,30.9,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,69.11,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.53,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,15.79,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,28.2,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,12.41,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,41.32,6.77,19.59
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,92.42,6.97,8.16
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,3.38,-1.49,-30.6
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,21.12,1.54,7.87
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,37.71,6.52,20.9
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,16.59,4.98,42.89
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.74,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,66.58,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,2.52,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,14.93,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,2.7,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.01,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.12,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,3.87,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,8.54,,
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.99,0.55,125.0
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,89.04,8.46,10.5
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.37,-1.49,-30.66
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,19.97,0.97,5.11
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.61,0.25,7.44
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.01,0.0,0.0
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.16,0.02,14.29
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,5.17,0.53,11.42
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,11.42,4.45,63.85
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,133.74,13.74,11.45
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,0.45,-0.35,-43.75
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.14,0.23,25.27
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,83.44,6.63,8.63
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,2.35,-1.03,-30.47
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.69,0.13,23.21
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.12,0.23,25.84
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.43,0.1,30.3
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,632.42,-15.25,-2.35
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.21,0.11,110.0
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,81.09,7.66,10.43
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.34,-1.03,-30.56
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.47,0.02,4.44
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.01,0.0,0.0
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.0,0.0
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.25,0.03,13.64
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.18,0.07,63.64
India,IND,2021-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,84.58,6.86,8.83
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,137.36,19.25,16.3
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,29.53,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,70.48,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.75,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.39,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,27.23,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,10.84,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,40.32,2.02,5.27
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,96.24,17.2,21.76
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,3.75,-0.6,-13.79
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,22.38,1.58,7.6
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,37.18,2.47,7.12
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,14.8,0.89,6.4
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.33,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,67.73,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,2.74,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,15.93,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,2.3,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.01,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.13,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,3.99,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,6.85,,
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.45,0.02,4.65
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,92.49,17.8,23.83
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.74,-0.6,-13.82
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,21.75,1.53,7.57
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.14,-0.45,-12.53
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.01,0.0,0.0
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.18,0.03,20.0
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,5.45,1.19,27.93
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,9.35,-0.3,-3.11
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,136.56,19.22,16.38
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,0.8,0.03,3.9
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.06,0.1,10.42
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,86.83,15.75,22.16
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,2.6,-0.42,-13.91
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.63,0.05,8.62
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.04,0.1,10.64
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.41,0.05,13.89
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,643.6,29.66,4.83
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.1,0.01,11.11
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,84.23,16.17,23.76
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.59,-0.42,-13.95
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.52,0.04,8.33
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.01,0.0,0.0
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.0,0.0
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.26,0.06,30.0
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.15,-0.01,-6.25
India,IND,2021-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,87.89,15.85,22.0
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,122.24,1.43,1.18
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,29.76,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,70.24,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.74,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.35,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,26.55,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,10.2,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,36.15,2.01,5.89
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,85.32,-0.66,-0.77
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,3.33,-1.07,-24.32
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,19.86,-1.0,-4.79
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,32.25,1.99,6.58
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,12.39,2.99,31.81
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.32,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,67.5,,
India,IND,2021-09-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,2.73,,
